key,gate,posterior_TV,audio_available
dev/74/4,0.13029120862483978,0.032854219503281705,True
dev/74/5,0.9346250295639038,0.11432774925799935,True
dev/74/6,0.9334744215011597,0.025956874163975224,True
dev/74/7,0.7178080677986145,0.08696698266360316,True
dev/74/8,0.1658710241317749,0.04829680417584786,True
dev/74/9,0.8473826050758362,0.10125102976485403,True
dev/74/10,0.04373471438884735,0.005105382152468785,True
dev/74/11,0.93028324842453,0.04009536501798305,True
dev/74/12,0.9104458093643188,0.035466887696189095,True
dev/74/13,0.8315354585647583,0.041418107465532636,True
dev/74/14,0.9167640209197998,0.042640158710539805,True
dev/74/15,0.9129140973091125,0.0956655985764129,True
dev/74/16,0.9543339610099792,0.036893772849031586,True
dev/74/17,0.9297599792480469,0.04899765624024541,True
dev/74/18,0.9052426815032959,0.05043243010003473,True
dev/74/19,0.8254166841506958,0.0689323001943145,True
dev/75/0,0.8766646981239319,0.0644208699126218,True
dev/76/0,0.4406645596027374,0.07794187089519689,True
dev/76/1,0.3097013235092163,0.0318412599121828,True
dev/76/2,0.8540160655975342,0.04036416093284433,True
dev/76/3,0.9023110270500183,0.033916985520924765,True
dev/76/4,0.9075068831443787,0.044441854035713206,True
dev/76/5,0.6487627625465393,0.07513555406911489,True
dev/76/6,0.74980229139328,0.05449246034615462,True
dev/76/7,0.35089540481567383,0.0737468189240047,True
dev/76/8,0.03820342570543289,0.007435178426605257,True
dev/76/9,0.8280836343765259,0.09566406858300357,True
dev/76/10,0.5155145525932312,0.06596627947453035,True
dev/76/11,0.874212384223938,0.10676184333919878,True
dev/76/12,0.8557219505310059,0.05353643498005057,True
dev/76/13,0.11131353676319122,0.01384260591671211,True
dev/76/14,0.3207458555698395,0.04117124252910707,True
dev/76/15,0.7644120454788208,0.11849630058861166,True
dev/76/16,0.35685375332832336,0.05590989690560472,True
dev/77/0,0.026240207254886627,0.004853630205189429,True
dev/77/1,0.062484364956617355,0.012787901629602113,True
dev/77/2,0.7811195850372314,0.11603547887953378,True
dev/77/3,0.3820047676563263,0.09405953640336176,True
dev/77/4,0.7264211773872375,0.12552523825795975,True
dev/77/5,0.951032280921936,0.08560740795701946,True
dev/77/6,0.982355535030365,0.04845530591719717,True
dev/77/7,0.8676633834838867,0.09183323057118552,True
dev/77/8,0.8458674550056458,0.13044584482519866,True
dev/77/9,0.929332435131073,0.1143681462938098,True
dev/77/10,0.9666578769683838,0.07246071226783769,True
dev/77/11,0.9138690829277039,0.1167039920800123,True
dev/77/12,0.7711074948310852,0.10561433852807847,True
dev/77/13,0.70696622133255,0.10454547981341972,True
dev/77/14,0.8612755537033081,0.11113369762292248,True
dev/77/15,0.5487806797027588,0.11368446661472821,True
dev/77/16,0.9332982897758484,0.07235237626181755,True
dev/77/17,0.5855984687805176,0.09818914570785442,True
dev/77/18,0.9036418199539185,0.06484376239041416,True
dev/77/19,0.6453455686569214,0.1123181124104739,True
dev/78/0,0.21899697184562683,0.011374931320426144,True
dev/78/1,0.9810454845428467,0.039311813714678775,True
dev/78/2,0.5708967447280884,0.08473483348883978,True
dev/78/3,0.5779252648353577,0.054669015159369526,True
dev/78/4,0.8697285056114197,0.07322716062125875,True
dev/78/5,0.48552387952804565,0.1098536010390492,True
dev/78/6,0.9332009553909302,0.12440072524255487,True
dev/78/7,0.05801062285900116,0.0074292534640424766,True
dev/78/8,0.3173730969429016,0.05623004266060988,True
dev/79/0,0.1866673231124878,0.013846368234313159,True
dev/79/1,0.5093284845352173,0.07894288167387177,True
dev/79/2,0.881145179271698,0.052286482004465756,True
dev/79/3,0.8461548089981079,0.06157312775562142,True
dev/79/4,0.7890194654464722,0.08508429552757561,True
dev/79/5,0.43630874156951904,0.04250029276759547,True
dev/79/6,0.9375684857368469,0.05885633901190551,True
dev/79/7,0.029146956279873848,0.0019922906047137798,True
dev/79/8,0.42458996176719666,0.08951672577548868,True
dev/79/9,0.9400890469551086,0.09214967106837138,True
dev/79/10,0.47669240832328796,0.07403898349413296,True
dev/80/0,0.475848525762558,0.03943695331258208,True
dev/80/1,0.9357154965400696,0.04130807538431709,True
dev/80/2,0.819730281829834,0.0873491282732261,True
dev/80/3,0.9186220765113831,0.1326406074060528,True
dev/80/4,0.14175941050052643,0.04063720111163061,True
dev/80/5,0.9461942315101624,0.05839413551946016,True
dev/80/6,0.950225830078125,0.05300964531768709,True
dev/80/7,0.9159132838249207,0.043238150140054686,True
dev/80/8,0.8798850774765015,0.06499901256004967,True
dev/80/9,0.8417342901229858,0.06428739242122936,True
dev/82/0,0.20439113676548004,0.023581755233312053,True
dev/82/1,0.6248630881309509,0.07428907803539778,True
dev/82/2,0.9339482188224792,0.052548209107016706,True
dev/82/3,0.44892701506614685,0.08494241038477594,True
dev/82/4,0.9575693011283875,0.03311565844752147,True
dev/82/5,0.6665259599685669,0.06569599576056748,True
dev/82/6,0.041703905910253525,0.008436890059971974,True
dev/82/7,0.927589476108551,0.060143988645327606,True
dev/82/8,0.550980806350708,0.07402857928613596,True
dev/82/9,0.7268179655075073,0.043019356486938734,True
dev/82/10,0.8402630090713501,0.057124640162119454,True
dev/82/11,0.5602735280990601,0.10847195041723817,True
dev/82/12,0.8683632016181946,0.020951140020498235,True
dev/82/13,0.07903597503900528,0.008056375131950037,True
dev/82/14,0.022430824115872383,0.0018491686614340815,True
dev/82/15,0.8909914493560791,0.056967994248803056,True
dev/82/16,0.13532675802707672,0.025089097126586045,True
dev/82/17,0.9497945308685303,0.03152476589100341,True
dev/82/18,0.29101040959358215,0.06904295264433634,True
dev/84/0,0.16578204929828644,0.03226527482975972,True
dev/84/1,0.057831455022096634,0.009848409235291995,True
dev/84/2,0.39608335494995117,0.09054199745065777,True
dev/84/3,0.1533469408750534,0.026953456978674437,True
dev/84/4,0.6680640578269958,0.056455224815678794,True
dev/84/5,0.7813934087753296,0.08158501297792672,True
dev/84/6,0.9015802145004272,0.08997193165348026,True
dev/84/7,0.9729612469673157,0.052411494634160734,True
dev/85/0,0.8038588762283325,0.042072438220922576,True
dev/85/1,0.7999089360237122,0.08371578092375896,True
dev/85/2,0.9136426448822021,0.0837239940691252,True
dev/85/3,0.8813260793685913,0.05879097711346012,True
dev/85/4,0.29532963037490845,0.024675356041017664,True
dev/85/5,0.2384181171655655,0.05848730744365703,True
dev/85/6,0.04507363960146904,0.005296544509866159,True
dev/85/7,0.180121511220932,0.009654906094520584,True
dev/85/8,0.14576923847198486,0.031024490652120075,True
dev/85/9,0.5114672183990479,0.06808716895404424,True
dev/85/10,0.2772829234600067,0.03292642530347381,True
dev/85/11,0.33274248242378235,0.07638772601039515,True
dev/85/12,0.7170283198356628,0.08032339040183523,True
dev/85/13,0.6909610033035278,0.09393942888918536,True
dev/85/14,0.4037582278251648,0.08573791845695475,True
dev/85/15,0.9778327345848083,0.031671234787522415,True
dev/85/16,0.5213546752929688,0.0803504821058031,True
dev/86/0,0.8838861584663391,0.05517467841421768,True
dev/86/1,0.6459367275238037,0.09525139436180556,True
dev/86/2,0.5906009078025818,0.07628396646548383,True
dev/86/3,0.9131951332092285,0.1432775998439615,True
dev/87/0,0.8944449424743652,0.08863076107663806,True
dev/87/1,0.2801332473754883,0.059210263960170845,True
dev/87/2,0.860836923122406,0.09197895697223057,True
dev/87/3,0.9060460329055786,0.07928563265639758,True
dev/87/4,0.6308112740516663,0.06566743789376522,True
dev/88/0,0.4909318685531616,0.10245663331238435,True
dev/88/1,0.9073247909545898,0.08565432238001781,True
dev/88/2,0.5839601159095764,0.11202794629143663,True
dev/88/3,0.33602115511894226,0.06273163683095319,True
dev/88/4,0.6720526218414307,0.07090509543329436,True
dev/88/5,0.6130596399307251,0.04006556842926197,True
dev/91/0,0.13930699229240417,0.031606765301900264,True
dev/91/1,0.7272480726242065,0.08099875018677362,True
dev/91/2,0.49204593896865845,0.07600512712800164,True
dev/91/3,0.9251769185066223,0.04240401539889967,True
dev/91/4,0.09261017292737961,0.01933918240542526,True
dev/91/5,0.072239950299263,0.011083902313469583,True
dev/91/6,0.9631949067115784,0.10728936590683895,True
dev/91/7,0.8015207052230835,0.09287805306049106,True
dev/91/8,0.7293388247489929,0.053513529143470955,True
dev/91/9,0.8252504467964172,0.10048011066778297,True
dev/91/10,0.7376089096069336,0.10995232230193093,True
dev/92/0,0.12304344773292542,0.025304271084962703,True
dev/92/1,0.8507636785507202,0.0903092969614113,True
dev/92/2,0.4732323884963989,0.09606031114619198,True
dev/92/3,0.07160711288452148,0.015845072761656184,True
dev/92/4,0.16355793178081512,0.03103718500936941,True
dev/92/5,0.06318198889493942,0.01155619539677637,True
dev/92/6,0.373637855052948,0.08810618249590302,True
dev/92/7,0.5078511834144592,0.10325136444944662,True
dev/92/8,0.03864598274230957,0.005791150437713776,True
dev/92/9,0.04479322209954262,0.006305830903879438,True
dev/92/10,0.5599347949028015,0.07754423130933771,True
dev/92/11,0.5699367523193359,0.053997342532060955,True
dev/93/0,0.7082096338272095,0.06861113087436553,True
dev/93/1,0.7746247053146362,0.061638870308804494,True
dev/93/2,0.7178909182548523,0.07777999070616758,True
dev/93/3,0.6572890877723694,0.06983001063514581,True
dev/93/4,0.7315458655357361,0.1461774965102987,True
dev/93/5,0.951158344745636,0.07309874992843271,True
dev/93/6,0.8690041899681091,0.09837269287503682,True
dev/93/7,0.6899772882461548,0.10141281039768829,True
dev/94/0,0.8361146450042725,0.036193688469793386,True
dev/94/1,0.9149201512336731,0.07674034489313608,True
dev/94/2,0.8535960912704468,0.0717349450688214,True
dev/94/3,0.7284403443336487,0.07589900509882497,True
dev/94/4,0.6079573631286621,0.07435647569999793,True
dev/94/5,0.7288947105407715,0.07946734880687523,True
dev/94/6,0.8377245664596558,0.013665318746147672,True
dev/94/7,0.2957553267478943,0.07092643158134922,True
dev/94/8,0.7135080099105835,0.09559567125577931,True
dev/94/9,0.8698670268058777,0.07943423678134201,True
dev/94/10,0.8744415640830994,0.09126586189232051,True
dev/94/11,0.927327573299408,0.06294041381848607,True
dev/95/0,0.3438713848590851,0.08483766455436435,True
dev/95/1,0.9468457102775574,0.06358262718729146,True
dev/95/2,0.9277317523956299,0.11558877094856995,True
dev/95/3,0.4839679002761841,0.06258053144228076,True
dev/95/4,0.8600689768791199,0.007183654741700744,True
dev/95/5,0.3666086196899414,0.051799816672941576,True
dev/95/6,0.5385367274284363,0.06105011208686838,True
dev/95/7,0.393430233001709,0.0759606697548235,True
dev/95/8,0.36598190665245056,0.02706384921929294,True
dev/95/9,0.883634090423584,0.07811254778639506,True
dev/95/10,0.8861430883407593,0.07966510850542358,True
dev/96/0,0.16128107905387878,0.025241777000654705,True
dev/96/1,0.8555172681808472,0.07563071424039541,True
dev/96/2,0.05448419973254204,0.00825358506383656,True
dev/96/3,0.9311003684997559,0.05409401696571081,True
dev/97/0,0.088691346347332,0.018404353891370274,True
dev/97/1,0.11263490468263626,0.027781470264119458,True
dev/97/2,0.7395370602607727,0.039345978172753496,True
dev/97/3,0.10344333201646805,0.017619058710710185,True
dev/97/4,0.1801573783159256,0.039799616651501654,True
dev/97/5,0.9062734842300415,0.027047633435308284,True
dev/97/6,0.821803629398346,0.039904538524072775,True
dev/97/7,0.26005110144615173,0.010972120896575278,True
dev/97/8,0.3197965919971466,0.1008693367317342,True
dev/97/9,0.7215356826782227,0.09790196041898461,True
dev/97/10,0.8565402030944824,0.11562619931781166,True
dev/97/11,0.5704522728919983,0.07645198976947325,True
dev/97/12,0.9398824572563171,0.07498555909121576,True
dev/97/13,0.9645717144012451,0.01957219167985112,True
dev/97/14,0.7891537547111511,0.09251649354793344,True
dev/97/15,0.9059168696403503,0.06837066697827371,True
dev/97/16,0.4632282555103302,0.10248289490174696,True
dev/97/17,0.9538350105285645,0.056256576275300826,True
dev/97/18,0.22934609651565552,0.0477057108741636,True
dev/97/19,0.9110078811645508,0.03695608688344593,True
dev/97/20,0.6102553606033325,0.08907066408877382,True
dev/97/21,0.8549008965492249,0.04789590063769001,True
dev/98/0,0.9388079047203064,0.0431735683601281,True
dev/98/1,0.3404587209224701,0.04993089685833739,True
dev/98/2,0.9136872291564941,0.11659151279850868,True
dev/98/3,0.8019809126853943,0.09930592438571764,True
dev/98/4,0.6488685607910156,0.08152232103661883,True
dev/99/0,0.09879790991544724,0.007048157741345354,True
dev/99/1,0.7535906434059143,0.05570600046906504,True
dev/99/2,0.8503093719482422,0.10126533843853706,True
dev/99/3,0.05208805575966835,0.008601562032490467,True
dev/99/4,0.2619227468967438,0.03879758310383012,True
dev/99/5,0.19118404388427734,0.03179939175194689,True
dev/99/6,0.13671831786632538,0.023351035251934223,True
dev/99/7,0.7115572094917297,0.049331172219470656,True
dev/99/8,0.5071577429771423,0.038857292727103185,True
dev/100/0,0.9636246562004089,0.029159562013792342,True
dev/101/0,0.13770343363285065,0.008011685931486606,True
dev/102/0,0.8815065622329712,0.04585557272118346,True
dev/102/1,0.325234979391098,0.07137764025073633,True
dev/103/0,0.9296118021011353,0.05694436130633629,True
dev/103/1,0.37611132860183716,0.01932889925372129,True
dev/103/2,0.33269649744033813,0.018823388171196588,True
dev/103/3,0.930151641368866,0.057534882615498294,True
dev/103/4,0.23882365226745605,0.017399203323926728,True
dev/104/0,0.1683189421892166,0.005483175493625998,True
dev/104/1,0.19106988608837128,0.01853712937941367,True
dev/104/2,0.15793992578983307,0.03061307674879819,True
dev/104/3,0.9698272347450256,0.049353763520883616,True
dev/104/4,0.3116299510002136,0.04092780338909631,True
dev/104/5,0.7323483228683472,0.14171055328585286,True
dev/104/6,0.6872625946998596,0.07948161607871208,True
dev/104/7,0.07433854788541794,0.001278010919882245,True
dev/104/8,0.10540252923965454,0.030031576766045905,True
dev/104/9,0.5022584795951843,0.08729591502047902,True
dev/104/10,0.08962401002645493,0.021398413848044643,True
dev/104/11,0.734042227268219,0.10321238976594807,True
dev/104/12,0.381929874420166,0.04565604481836519,True
dev/104/13,0.7232404351234436,0.0846803358816701,True
dev/104/14,0.38200387358665466,0.038705476943953,True
dev/104/15,0.6157597899436951,0.06834739570715197,True
dev/105/0,0.7044259309768677,0.05487176007460344,True
dev/105/1,0.7881175875663757,0.13148101899462827,True
dev/105/2,0.3737500011920929,0.08770814926004962,True
dev/105/3,0.4980374872684479,0.10829942822679392,True
dev/105/4,0.09581241011619568,0.002847626160092298,True
dev/105/5,0.9080122709274292,0.04280126298778571,True
dev/105/6,0.8398701548576355,0.06460600193111266,True
dev/105/7,0.9229526519775391,0.043509595483779306,True
dev/105/8,0.9383769035339355,0.024733087307571285,True
dev/105/9,0.920386016368866,0.08668489826829996,True
dev/105/10,0.9392963647842407,0.026597803380370065,True
dev/105/11,0.9433410167694092,0.03806175252184463,True
dev/106/0,0.15122342109680176,0.03832837085686421,True
dev/106/1,0.8234455585479736,0.081285069468449,True
dev/106/2,0.5123271942138672,0.14742326189833638,True
dev/106/3,0.9308246970176697,0.035983464795164066,True
dev/106/4,0.28779059648513794,0.03681838613026886,True
dev/106/5,0.1281478852033615,0.024406301988307087,True
dev/108/0,0.6839540004730225,0.08805930107159468,True
dev/108/1,0.2430238276720047,0.058985129482408805,True
dev/108/2,0.21382515132427216,0.02547848460174651,True
dev/108/3,0.1278104931116104,0.030288224403062333,True
dev/108/4,0.42907318472862244,0.09395726532604151,True
dev/108/5,0.45124614238739014,0.05296541650212301,True
dev/108/6,0.40048810839653015,0.07082597191986825,True
dev/108/7,0.1369629055261612,0.031626614146302176,True
dev/108/8,0.4418480098247528,0.0832052206240099,True
dev/108/9,0.6318948864936829,0.12014221889846817,True
dev/108/10,0.26681429147720337,0.014602939862292875,True
dev/108/11,0.28258153796195984,0.022501505540482643,True
dev/108/12,0.7796825766563416,0.11966718311828718,True
dev/108/13,0.9415816068649292,0.10500991368288178,True
dev/108/14,0.9081462025642395,0.03722635892904586,True
dev/109/0,0.906735897064209,0.11442062334329843,True
dev/109/1,0.6706575155258179,0.09260296844995933,True
dev/109/2,0.09711319953203201,0.01967520341638811,True
dev/109/3,0.7412441372871399,0.05860461638866573,True
dev/109/4,0.8726924061775208,0.09832845940133567,True
dev/109/5,0.6706106662750244,0.043060204873391864,True
dev/109/6,0.9352709650993347,0.038568809695450026,True
dev/109/7,0.9411867260932922,0.04067887224202968,True
dev/110/0,0.8965374827384949,0.04694716605949432,True
dev/110/1,0.8799732327461243,0.04209944545368072,True
dev/110/2,0.9241935014724731,0.06570341771245057,True
dev/110/3,0.9277837872505188,0.03717073848346186,True
dev/110/4,0.9349949955940247,0.04191309887505201,True
dev/110/5,0.10142926871776581,0.005039658654910806,True
dev/110/6,0.8448665142059326,0.065624636288056,True
dev/110/7,0.8833782076835632,0.0,False
dev/110/8,0.8924016952514648,0.07604670395088857,True
dev/110/9,0.4949038326740265,0.048787044976961666,True
dev/111/0,0.49953633546829224,0.11183966399268605,True
dev/111/1,0.08588510006666183,0.02469222700661794,True
dev/111/2,0.5690453052520752,0.1028210037134194,True
dev/112/0,0.40606871247291565,0.05264474304644566,True
dev/112/1,0.4103755056858063,0.045804222035859044,True
dev/112/2,0.9055849313735962,0.04084387086672315,True
dev/112/3,0.4233401119709015,0.0778104716258187,True
dev/112/4,0.8702669143676758,0.022519352063641987,True
